ID,X,Y,Z,R,G,B,PART
022FF417873415E8,9.12,-5.23,30.40,1.00,0.80,0.29,BODY
A6FDF641A6673AB0,14.66,-5.16,30.60,0.72,0.91,1.00,BODY
4302F7AD8F0A7A2E,17.27,-5.43,30.00,0.72,0.91,1.00,BODY
7F62D1F668F416D9,19.37,-5.31,30.20,0.72,0.91,1.00,BODY
A5742E6378B3B357,-23.46,-5.30,30.40,0.72,0.91,1.00,BODY
61429642D7540708,-10.74,-5.53,30.60,1.00,0.80,0.29,BODY
A2DDBE7BDE0A8E93,-8.14,-5.38,30.00,1.00,0.80,0.29,BODY
3004A65543F7CAE6,-6.23,-4.99,30.20,1.00,0.80,0.29,BODY
1B8621AE5CF4DB9B,1.04,-5.26,30.40,1.00,0.80,0.29,BODY
2655314029C85623,2.92,-5.33,30.60,1.00,0.80,0.29,BODY
C8FF797B3FCCC191,6.12,-4.97,30.00,1.00,0.80,0.29,BODY
6B4EBB7147F6E09C,8.67,-5.06,30.20,1.00,0.80,0.29,BODY
39F4D89BC369A470,14.26,-5.41,30.40,0.79,0.94,1.00,BODY
C2A25E35E11C8E91,16.64,-5.20,30.60,0.72,0.91,1.00,BODY
5C64E93F93C061A2,19.03,-5.20,30.00,0.73,0.91,1.00,BODY
58FEE9DD5398AD41,-23.01,-5.13,30.20,0.72,0.91,1.00,BODY
9E0793BC17C9ED2B,-11.00,-5.09,30.40,1.00,0.80,0.29,BODY
69235A93349153A1,-8.14,-5.42,30.60,1.00,0.80,0.29,BODY
816E7E08F30A49AC,-5.87,-5.45,30.00,1.00,0.80,0.29,BODY
EAFB8F2E50A615AE,1.20,-4.98,30.20,1.00,0.80,0.29,BODY
664FCEB05D6B64F0,3.26,-5.50,30.40,1.00,0.80,0.29,BODY
57A0C2676B0CA8D3,6.09,-5.22,30.60,1.00,0.80,0.29,BODY
FF03353EDD3E9215,9.20,-4.98,30.00,1.00,0.80,0.29,BODY
5160AA82CACC805A,15.40,-5.08,30.20,0.71,0.92,1.00,BODY
F9C4F06B7C1E110F,18.62,-4.97,30.40,0.72,0.91,1.00,BODY
994EF0A47B710F92,-23.16,-5.19,30.60,0.72,0.91,1.00,BODY
4AC44C8FF3431474,-10.69,-4.95,30.00,1.00,0.80,0.29,BODY
A236C9EAEF228B16,-8.36,-5.08,30.20,1.00,0.80,0.29,BODY
EC4A36D06A0B242D,-6.13,-4.97,30.40,1.00,0.80,0.29,BODY
76313B861F85CC26,-2.84,-5.14,30.60,1.00,0.80,0.29,BODY
0AA54BDFF378A81A,1.79,-5.40,30.00,1.00,0.80,0.29,BODY
AF63C3FB1084C397,3.92,-5.40,30.20,1.00,0.80,0.29,BODY
BD107A9AFBABA30E,7.67,-5.29,30.40,1.00,0.80,0.29,BODY
399B5284D9FBADC2,10.07,-5.40,30.60,1.00,0.80,0.29,BODY
4FD526897E3C8C57,16.89,-4.87,30.00,0.72,0.91,1.00,BODY
4ED5DAD59B9CF133,-24.23,-5.21,30.20,0.72,0.91,1.00,BODY
BEC4893502528FCC,-11.60,-5.08,30.40,1.00,0.80,0.29,BODY
766E94FA6085DB3C,-8.94,-5.38,30.60,1.00,0.80,0.29,BODY
248B1D35750FD38D,-6.27,-5.16,30.00,1.00,0.80,0.29,BODY
4C50F0F0ABF704FC,-3.42,-5.17,30.20,1.00,0.80,0.29,BODY
83F64B6A9FCED6F9,0.19,-5.22,30.40,1.00,0.80,0.29,BODY
DF5922132FCAC834,2.94,-4.83,30.60,1.00,0.80,0.27,BODY
D596214B958E75B3,5.77,-5.02,30.00,1.00,0.80,0.29,BODY
C821B83CA3AAE06D,8.07,-5.04,30.20,1.00,0.80,0.29,BODY
05492A9C3947C042,10.94,-5.00,30.40,1.00,0.80,0.29,BODY
1DBA09F2AAD6D561,18.44,-4.85,30.60,0.73,0.92,1.00,BODY
14BB8ECD89AA7CA2,-14.48,-4.97,30.00,1.00,0.80,0.29,BODY
9CA9529F71FB19B0,-9.67,-4.97,30.20,1.00,0.80,0.28,BODY
5FD4462658074475,-7.50,-5.29,30.40,1.00,0.80,0.29,BODY
8BA56142914B95CE,-3.91,-4.84,30.60,1.00,0.80,0.29,BODY
825468A5C830764A,-1.99,-5.35,30.00,1.00,0.80,0.29,BODY
1EF58FFBC908D274,1.65,-5.17,30.20,1.00,0.80,0.29,BODY
69FCB03314FFEC3E,5.56,-5.34,30.40,1.00,0.80,0.29,BODY
FD33C9A86AC24F27,8.35,-4.77,30.60,1.00,0.80,0.29,BODY
7C8B76250CCDDFF2,11.33,-5.24,30.00,1.00,0.80,0.29,BODY
165C170A8A4DA458,18.76,-5.04,30.20,0.72,0.91,1.00,BODY
51D42705CE426EBE,-14.74,-5.09,30.40,1.00,0.80,0.29,BODY
384393FF7AEE5443,-10.02,-5.17,30.60,1.00,0.80,0.29,BODY
B28AA521B217E603,-7.42,-5.29,30.00,1.00,0.80,0.29,BODY
3723A443098F5F0B,-4.11,-5.03,30.20,1.00,0.80,0.29,BODY
B5D0A828ECE51922,-1.83,-4.78,30.40,1.00,0.80,0.29,BODY
94B12E19CC6D73E5,1.57,-4.87,30.60,1.00,0.80,0.29,BODY
A117A8E9A884F589,5.60,-4.92,30.00,1.00,0.80,0.29,BODY
70BDD65C91C97E2E,8.29,-5.24,30.20,1.00,0.80,0.29,BODY
EBB701B1C0B0C1F4,11.08,-4.79,30.40,1.00,0.80,0.29,BODY
DAE9F1D8CA76EA38,17.87,-5.07,30.60,0.72,0.91,1.00,BODY
38FBA64C6D566345,-15.03,-4.95,30.00,1.00,0.80,0.29,BODY
F17B0B0D415E9720,-10.27,-4.88,30.20,1.00,0.80,0.29,BODY
774EF4FD0EB420D8,-7.73,-4.93,30.40,1.00,0.80,0.29,BODY
2935DC030BC7DB1A,-5.32,-4.98,30.60,1.00,0.80,0.29,BODY
ECD3B858DFB8ECD8,-2.40,-5.24,30.00,1.00,0.80,0.29,BODY
C087602B6AD5C171,0.91,-4.93,30.20,1.00,0.80,0.29,BODY
8EB170F30FCAFF01,5.36,-4.86,30.40,1.00,0.80,0.29,BODY
A3D69805E7C1176D,7.84,-4.67,30.60,1.00,0.80,0.29,BODY
520766B8BDF6E686,10.37,-4.96,30.00,1.00,0.80,0.29,BODY
4A36EAFFD4B08781,17.56,-5.05,30.20,0.71,0.91,1.00,BODY
A2F44885DD0D1BB9,-23.16,-4.88,30.40,0.75,0.95,1.00,BODY
E0DC6ABC0A8C1CD9,-10.70,-5.06,30.60,1.00,0.80,0.29,BODY
300AA3E7DA5D7E2F,-7.94,-4.94,30.00,1.00,0.80,0.29,BODY
57698DD6522F1822,-5.90,-4.93,30.20,1.00,0.80,0.29,BODY
590BE04F73BF2995,-2.56,-4.78,30.40,1.00,0.80,0.29,BODY
C2EB576A69C10FA8,0.39,-4.60,30.60,1.00,0.80,0.29,BODY
08BFCAB1D993E506,4.07,-4.62,30.00,1.00,0.80,0.29,BODY
FF5B880E100D6B58,7.17,-4.75,30.20,1.00,0.80,0.29,BODY
129153DA3633C0FD,10.21,-4.69,30.40,1.00,0.80,0.29,BODY
331BB35401B8FAF8,17.61,-4.82,30.60,0.71,0.91,1.00,BODY
326A338583F4430D,-14.53,-4.62,30.00,1.00,0.80,0.29,BODY
1CAD996036D2FD48,-10.54,-5.07,30.20,1.00,0.80,0.29,BODY
42866233DD5700A8,-7.71,-4.81,30.40,1.00,0.80,0.29,BODY
F1B7E330B6ACE8B4,-4.68,-5.08,30.60,1.00,0.80,0.29,BODY
FC8B0015F4AED5F9,-2.14,-5.12,30.00,1.00,0.80,0.29,BODY
083EA1F051FA8A83,1.06,-4.57,30.20,1.00,0.80,0.29,BODY
29C7C8CFEF2F3E19,5.10,-4.70,30.40,1.00,0.80,0.29,BODY
20ABD67D41CAB494,7.78,-4.61,30.60,1.00,0.80,0.29,BODY
5D9E536D4ACA39D5,10.40,-4.70,30.00,1.00,0.80,0.29,BODY
5A8B7F3755DEAF2D,19.27,-4.85,30.20,0.72,0.91,1.00,BODY
D2188A9EF68E172E,-13.98,-4.88,30.40,1.00,0.80,0.29,BODY
3178B0EAD9FF8A16,-9.06,-4.60,30.60,1.00,0.80,0.29,BODY
3AE6DBEB6098BCAD,-6.64,-4.83,30.00,1.00,0.80,0.29,BODY
8ED45E733C6009CD,-4.01,-4.78,30.20,1.00,0.80,0.29,BODY
102B89B3BADD7149,-1.59,-4.93,30.40,1.00,0.80,0.29,BODY
1A9E803FC52D9483,1.89,-4.95,30.60,1.00,0.80,0.28,BODY
89D6C618618041E7,5.76,-4.94,30.00,1.00,0.80,0.29,BODY
FB6ABD261916779D,8.69,-4.72,30.20,1.00,0.80,0.29,BODY
DA5720E4BEEE7267,11.23,-4.83,30.40,1.00,0.81,0.28,BODY
18B71CDBEB9AC72A,-24.96,-4.46,30.60,0.72,0.91,1.00,BODY
E015A5CECAF1ECC5,-11.20,-4.73,30.00,1.00,0.80,0.29,BODY
B1DACFC57EB5910A,-8.72,-4.46,30.20,1.00,0.80,0.29,BODY
C6A4950EB97C8FB8,-6.29,-4.50,30.40,1.00,0.80,0.29,BODY
99D8044A5ADBED84,-3.48,-5.04,30.60,1.00,0.80,0.29,BODY
2D1FAFDE0276E8BF,-1.49,-4.46,30.00,1.00,0.80,0.29,BODY
15DE36E107970DEB,3.12,-4.80,30.20,1.00,0.80,0.29,BODY
B0231F10F824AC3F,6.75,-4.93,30.40,1.00,0.80,0.28,BODY
89E1F1EFDD9D7AEC,9.00,-4.49,30.60,1.00,0.80,0.29,BODY
04D954CD34B7FDD4,16.38,-4.64,30.00,0.71,0.92,1.00,BODY
A1A7F351697C3CD0,-24.89,-4.88,30.20,0.72,0.91,1.00,BODY
E4E968004218E4FE,-11.20,-4.85,30.40,1.00,0.80,0.29,BODY
5F16D6E16F4C18B9,-8.33,-4.61,30.60,1.00,0.80,0.29,BODY
28A63202B6B31EA5,-6.40,-4.53,30.00,1.00,0.80,0.29,BODY
E216829289BDDC48,-3.33,-4.81,30.20,1.00,0.80,0.29,BODY
147A5DE968DCAAEA,-1.23,-4.64,30.40,1.00,0.80,0.29,BODY
398A37653AE5CBC5,3.46,-4.75,30.60,1.00,0.80,0.29,BODY
99B926132E0EAB51,6.59,-4.49,30.00,1.00,0.85,0.22,BODY
3DE555AF67EAEC45,9.44,-4.62,30.20,1.00,0.80,0.29,BODY
6D906E5B33FA7BB8,16.00,-4.47,30.40,0.72,0.91,1.00,BODY
CCF26900A730A8D4,-24.45,-4.72,30.60,0.72,0.91,1.00,BODY
0B44700FB01D471C,-11.32,-4.40,30.00,1.00,0.80,0.29,BODY
81CB27E0476A9FF8,-8.63,-4.59,30.20,1.00,0.80,0.29,BODY
B47E92046F00FC0B,-6.27,-4.64,30.40,1.00,0.80,0.29,BODY
D9580266CCED1CF9,-3.33,-4.78,30.60,1.00,0.80,0.29,BODY
B103780EB65712FA,-0.97,-4.72,30.00,1.00,0.80,0.29,BODY
99B2BA576FB896D0,3.00,-4.85,30.20,1.00,0.80,0.29,BODY
E6243E8C6D18D828,6.58,-4.53,30.40,1.00,0.80,0.27,BODY
28B122CD72B24FD2,9.44,-4.84,30.60,1.00,0.80,0.29,BODY
93FBD4E9A91F68E6,15.91,-4.45,30.00,0.72,0.91,1.00,BODY
99DD3F69C6FB345E,-24.64,-4.58,30.20,0.72,0.91,1.00,BODY
9DA7C11648FA2E34,-11.09,-4.71,30.40,1.00,0.80,0.29,BODY
4A2E2C94DD2D6D38,-8.75,-4.47,30.60,1.00,0.80,0.29,BODY
F6C408C516D8E4DF,-6.34,-4.75,30.00,1.00,0.80,0.29,BODY
B2815AC44989CAE5,-3.28,-4.85,30.20,1.00,0.80,0.29,BODY
455A4DCF08DDCFBD,-1.02,-4.53,30.40,1.00,0.80,0.29,BODY
1649A4E0B13BF349,3.07,-4.44,30.60,1.00,0.80,0.29,BODY
9AED3E792000BD9C,6.09,-4.53,30.00,1.00,0.80,0.29,BODY
1FED0B0917306360,9.41,-4.57,30.20,1.00,0.80,0.29,BODY
E71B16E70AEBC04E,16.19,-4.89,30.40,0.72,0.91,1.00,BODY
A38C04C96106F23D,-23.88,-4.68,30.60,0.71,0.91,1.00,BODY
6A73A4B98E3784F5,-10.86,-4.30,30.00,1.00,0.80,0.29,BODY
4FA9B0F2C45B1F04,-7.73,-4.48,30.20,1.00,0.80,0.29,BODY
60B777EA5AC03D8E,-6.00,-4.45,30.40,1.00,0.80,0.29,BODY
83C9961F73EDF0C5,-3.08,-4.42,30.60,1.00,0.80,0.29,BODY
418CBFE9047A8B22,-0.96,-4.78,30.00,1.00,0.80,0.28,BODY
5FF4A48765B82F01,3.41,-4.79,30.20,1.00,0.80,0.29,BODY
CB8DF9B7C844D5D9,6.84,-4.80,30.40,1.00,0.80,0.29,BODY
6F999CB96E6F1027,9.88,-4.77,30.60,1.00,0.80,0.29,BODY
A6618F21967C9906,17.17,-4.79,30.00,0.69,0.96,1.00,BODY
C01C5A82D36AABB6,-14.79,-4.66,30.20,1.00,0.80,0.29,BODY
34966EA2F0CBC657,-10.22,-4.70,30.40,1.00,0.80,0.29,BODY
C200611EBFDDA2C0,-7.37,-4.21,30.60,1.00,0.80,0.29,BODY
7FD647CEE2B4E66D,-5.53,-4.77,30.00,1.00,0.80,0.29,BODY
90D100372EEA1059,-2.55,-4.37,30.20,1.00,0.80,0.29,BODY
B22F863CF51D53A1,0.79,-4.58,30.40,1.00,0.80,0.29,BODY
2B4831466B4A0A16,3.73,-4.78,30.60,1.00,0.80,0.29,BODY
5830228056ADD3E6,7.47,-4.26,30.00,1.00,0.80,0.29,BODY
3BA55DA4291618A0,10.45,-4.51,30.20,1.00,0.80,0.29,BODY
FF39EB5142C9CAC2,17.88,-4.49,30.40,0.72,0.91,1.00,BODY
D12079E20AC104FB,-14.48,-4.53,30.60,1.00,0.80,0.29,BODY
AA87C796DDDB0C0D,-9.41,-4.67,30.00,1.00,0.80,0.28,BODY
F053419244395F3F,-7.69,-4.53,30.20,1.00,0.80,0.29,BODY
DB33207D88D62ABE,-5.13,-4.58,30.40,1.00,0.80,0.29,BODY
1309BA21549CF20E,-2.35,-4.24,30.60,1.00,0.80,0.29,BODY
3D291588E0DD026C,1.27,-4.45,30.00,1.00,0.80,0.29,BODY
8307A8D9C5133A68,5.17,-4.35,30.20,1.00,0.81,0.28,BODY
4C19212AF271BD34,7.44,-4.33,30.40,1.00,0.80,0.29,BODY
58E6E3A8C7FD924C,10.43,-4.38,30.60,1.00,0.80,0.29,BODY
80B646B6B9629DA0,-25.73,-4.62,30.00,0.72,0.91,1.00,BODY
1136EDC19BE0AC61,-14.18,-4.48,30.20,1.00,0.80,0.29,BODY
91FFC96257E52311,-9.67,-4.20,30.40,1.00,0.80,0.29,BODY
B248379F51F605D1,-6.07,-4.21,30.60,1.00,0.80,0.29,BODY
45CF3EAB42AAF99D,-3.58,-4.56,30.00,1.00,0.80,0.29,BODY
4B79C6B857FCE91D,-1.57,-4.34,30.20,1.00,0.80,0.29,BODY
C48506E807B8C79B,2.96,-4.59,30.40,1.00,0.80,0.29,BODY
821DCC8E54A4FDDA,6.51,-4.16,30.60,1.00,0.80,0.29,BODY
9F55CD1AB9B91349,9.57,-4.55,30.00,1.00,0.80,0.29,BODY
D06B079D1522AD8B,16.99,-4.60,30.20,0.72,0.91,1.00,BODY
087B27E4DC40B85B,-23.68,-4.56,30.40,0.72,0.91,1.00,BODY
EDE393C760228347,-10.83,-4.62,30.60,1.00,0.80,0.29,BODY
5FD0F310E0BD736B,-6.73,-4.39,30.00,1.00,0.81,0.27,BODY
30E15BA658ED3EE6,-4.04,-4.44,30.20,1.00,0.80,0.29,BODY
1FF84697C1E8EDB5,-2.18,-4.43,30.40,1.00,0.80,0.29,BODY
402F351E992CAC91,1.44,-4.09,30.60,1.00,0.80,0.29,BODY
5A114ACFF5E7E04C,5.53,-4.19,30.00,1.00,0.80,0.29,BODY
7DA08D8BE9503F77,8.98,-4.37,30.20,1.00,0.80,0.29,BODY
C23E8ABA440EACBF,11.31,-4.50,30.40,1.00,0.80,0.29,BODY
9B14C70EA9AA031B,-25.53,-4.06,30.60,0.72,0.91,1.00,BODY
F06F044CAEFFEA9C,-13.76,-4.47,30.00,1.00,0.80,0.29,BODY
225F36A954DA886E,-8.91,-4.22,30.20,1.00,0.80,0.29,BODY
159E41A0B434C03A,-5.26,-4.18,30.40,1.00,0.80,0.29,BODY
14B2B37A56A523EA,-2.67,-4.38,30.60,1.00,0.80,0.29,BODY
DBE2742462D56232,0.95,-4.18,30.00,1.00,0.80,0.29,BODY
C414D0A4BD1A31F5,4.75,-4.16,30.20,1.00,0.80,0.29,BODY
DF1E6508A8AE5199,7.39,-4.40,30.40,1.00,0.80,0.29,BODY
B0EB921A2367068D,10.50,-4.22,30.60,1.00,0.80,0.29,BODY
4354993590178D07,18.11,-4.43,30.00,0.71,0.91,1.00,BODY
1793EC6D12CD1493,-13.75,-4.47,30.20,1.00,0.80,0.29,BODY
F79D7294D8E2FC48,-8.75,-4.33,30.40,1.00,0.80,0.29,BODY
FDF72F40636278F8,-5.24,-4.17,30.60,1.00,0.80,0.29,BODY
283CF2F3ACB12187,-2.35,-4.38,30.00,1.00,0.80,0.29,BODY
748E764160B36CC5,1.29,-4.51,30.20,1.00,0.80,0.29,BODY
34FEAAEC1D2D3743,5.24,-4.16,30.40,1.00,0.80,0.29,BODY
B63326AE3A5BAB42,7.43,-4.23,30.60,1.00,0.80,0.29,BODY
D40BFC26BCBA7784,10.43,-4.22,30.00,1.00,0.80,0.29,BODY
079CCCF84FD3209A,-25.40,-3.95,30.20,0.72,0.92,1.00,BODY
48F901C0E234DA29,-13.67,-4.20,30.40,1.00,0.80,0.29,BODY
E42BC5A7856DBB3A,-8.62,-4.29,30.60,1.00,0.80,0.29,BODY
42B4B6726209036B,-4.55,-4.08,30.00,1.00,0.80,0.29,BODY
78309014BA8ED95B,-1.96,-3.94,30.20,1.00,0.80,0.29,BODY
1AEF6BDC8F25EC9B,1.55,-4.03,30.40,1.00,0.80,0.29,BODY
95687A6DC72A17AE,5.26,-4.04,30.60,1.00,0.80,0.29,BODY
BA0B4C04B524E547,7.98,-4.38,30.00,1.00,0.89,0.25,BODY
C88E36C8C7E17AF2,10.92,-4.20,30.20,1.00,0.80,0.29,BODY
D0AD4727264DFD2E,-25.32,-3.91,30.40,0.72,0.91,1.00,BODY
27420871D4E48559,-11.16,-4.14,30.60,1.00,0.80,0.29,BODY
F27612CD4F0AB715,-8.89,-4.45,30.00,1.00,0.80,0.29,BODY
5E4114FCAF80D119,-4.02,-4.44,30.20,1.00,0.80,0.29,BODY
0CBE6EF3E56E53E4,-2.14,-4.06,30.40,1.00,0.80,0.29,BODY
F417EA66003231E4,1.51,-4.38,30.60,1.00,0.80,0.29,BODY
1001A0E4796A52F4,5.31,-4.00,30.00,1.00,0.80,0.29,BODY
90A714EE9DB1AE7F,9.13,-4.32,30.20,1.00,0.80,0.29,BODY
45C96AE9CBA9305E,10.95,-4.16,30.40,1.00,0.80,0.29,BODY
A7CAB65E24D7BFFB,-24.04,-4.27,30.60,0.72,0.92,1.00,BODY
D6FA16E83201EFA8,-10.91,-4.20,30.00,1.00,0.80,0.29,BODY
4A472DBABD32F9B4,-6.10,-4.06,30.20,1.00,0.81,0.28,BODY
C08D25ED14AE3F80,-3.45,-4.11,30.40,1.00,0.80,0.29,BODY
216797E581B99793,-1.22,-4.12,30.60,1.00,0.80,0.29,BODY
918388EB33879CEC,3.68,-3.88,30.00,1.00,0.80,0.29,BODY
7188FF6E3B5F0E5A,6.70,-4.03,30.20,1.00,0.80,0.29,BODY
43499B6F8E9397C1,10.01,-4.34,30.40,1.00,0.80,0.29,BODY
3FB3622C116AFA1C,17.89,-4.11,30.60,0.72,0.91,1.00,BODY
B66C89FE9AF74808,-13.89,-4.26,30.00,1.00,0.80,0.29,BODY
DFEA7FCEC2B9BC73,-9.50,-4.08,30.20,1.00,0.80,0.29,BODY
CE267FAB5358D7DC,-5.31,-4.18,30.40,1.00,0.80,0.29,BODY
E07896DDEB5CAEA0,0.90,-4.24,30.60,1.00,0.80,0.29,BODY
FA0072598BF9CB54,5.24,-4.08,30.00,1.00,0.80,0.29,BODY
46F7D2B6426908D2,7.36,-4.08,30.20,1.00,0.80,0.29,BODY
CD5FE0ECD1BDB1AF,10.69,-3.91,30.40,1.00,0.80,0.29,BODY
0115E007A2DC592F,-25.79,-4.07,30.60,0.72,0.91,1.00,BODY
EB2736124D310E4B,-13.48,-4.17,30.00,1.00,0.80,0.29,BODY
F6153C49A32B6243,-9.16,-3.84,30.20,1.00,0.80,0.29,BODY
A63B0BF7C8A2630D,-4.61,-3.87,30.40,1.00,0.80,0.29,BODY
19409E33540DB2BC,1.64,-4.19,30.60,1.00,0.80,0.29,BODY
9157EA6C8641A295,5.75,-3.93,30.00,1.00,0.80,0.29,BODY
B0DA0FAD27697ABB,9.09,-3.95,30.20,1.00,0.80,0.29,BODY
CCF8F6B251A0B9CB,11.43,-4.29,30.40,1.00,0.80,0.29,BODY
D71135331481F0DC,-25.74,-3.73,30.60,0.72,0.91,1.00,BODY
DBA3B75AFA48E049,-13.32,-4.22,30.00,1.00,0.80,0.29,BODY
8A1E6F441F110875,-8.70,-3.79,30.20,1.00,0.80,0.29,BODY
D53CA641026EBF52,-4.27,-3.77,30.40,1.00,0.80,0.29,BODY
D5F6C3FB3FD89B38,1.79,-4.12,30.60,1.00,0.80,0.29,BODY
E290D767898189F6,5.54,-3.72,30.00,1.00,0.80,0.29,BODY
1715A60535471F62,8.76,-4.20,30.20,1.00,0.80,0.29,BODY
EC73BE34CFE5A76A,15.84,-3.94,30.40,0.72,0.92,1.00,BODY
4944912F189BC3DB,18.75,-3.73,30.60,0.73,0.95,1.00,BODY
B1981E08AB568643,-13.65,-3.66,30.00,1.00,0.80,0.29,BODY
BF7D50401B840D99,-8.94,-4.05,30.20,1.00,0.80,0.29,BODY
53AADC1734420343,-4.31,-3.75,30.40,1.00,0.80,0.29,BODY
E6DE942EC904A219,1.98,-4.02,30.60,1.00,0.80,0.29,BODY
6A7107CDFFB055CA,5.90,-4.20,30.00,1.00,0.80,0.29,BODY
13DD012E42A64154,9.24,-3.97,30.20,1.00,0.80,0.29,BODY
B42156B2930B048B,15.66,-3.82,30.40,0.72,0.91,1.00,BODY
3454F094B7D3CFBC,-26.00,-3.83,30.60,0.72,0.91,1.00,BODY
0F5C40C4311B0B52,-11.51,-3.81,30.00,1.00,0.80,0.29,BODY
3D9DE91F66EC2FBA,-8.40,-3.92,30.20,1.00,0.80,0.29,BODY
331CFF77BCC8693F,-4.03,-3.75,30.40,1.00,0.80,0.29,BODY
7E01ED1243DF4B55,2.30,-3.62,30.60,1.00,0.80,0.28,BODY
6CDF9111BB869EAF,6.10,-3.67,30.00,1.00,0.80,0.29,BODY
6075D5D6666284E9,9.74,-4.03,30.20,1.00,0.80,0.29,BODY
D89AB6668220DD24,15.92,-4.11,30.40,0.72,0.91,1.00,BODY
8B6771B75E132354,-15.11,-4.05,30.60,1.00,0.80,0.29,BODY
86AB835F2796F80A,-10.39,-3.70,30.00,1.00,0.80,0.29,BODY
2BB976AD9D3BD513,-5.77,-3.93,30.20,1.00,0.80,0.29,BODY
1DD9F6456EADB201,-3.10,-4.05,30.40,1.00,0.80,0.29,BODY
D61A49DC90060833,3.13,-3.65,30.60,1.00,0.80,0.29,BODY
0EEF4B9667D3EAE4,6.46,-3.50,30.00,1.00,0.80,0.29,BODY
D9965D6BA63DBD8F,10.45,-4.08,30.20,1.00,0.80,0.29,BODY
9C687EFB137E1378,16.77,-3.93,30.40,0.72,0.91,1.00,BODY
4E98B15F2A474367,-14.24,-3.89,30.60,1.00,0.80,0.29,BODY
573B7E1B668D57F8,-9.10,-3.47,30.00,1.00,0.80,0.29,BODY
A8CC0B8C79938E9E,-4.89,-3.69,30.20,1.00,0.80,0.29,BODY
AE66603E773B18D1,1.43,-3.91,30.40,1.00,0.80,0.29,BODY
F14E82335AFD81DA,5.49,-3.57,30.60,1.00,0.80,0.29,BODY
51DA227DD391CBE8,9.11,-3.80,30.00,1.00,0.80,0.29,BODY
CBB267CF373CF1F2,11.08,-3.49,30.20,1.00,0.80,0.29,BODY
814DDC9261A7A501,18.68,-3.70,30.40,0.72,0.91,1.00,BODY
3A18A902E8A7B6A4,-10.95,-3.43,30.60,1.00,0.80,0.29,BODY
60B0F4532116B417,-8.51,-3.63,30.00,1.00,0.80,0.29,BODY
A0B5FAE36B5FF644,-3.61,-3.56,30.20,1.00,0.80,0.29,BODY
4AC44CB700E4AA42,2.64,-3.59,30.40,1.00,0.80,0.29,BODY
C937AAF2F2732DB6,6.16,-3.67,30.60,1.00,0.80,0.29,BODY
3A63BD7C6A4B5202,9.83,-3.92,30.00,1.00,0.80,0.29,BODY
E4536B9BF4E36BC7,16.47,-3.61,30.20,0.72,0.91,1.00,BODY
B9D4D7C939314E2C,-14.35,-3.76,30.40,1.00,0.80,0.29,BODY
3DBB31332DD5234A,-9.69,-3.46,30.60,1.00,0.80,0.29,BODY
C3B7EAA9D8D35197,-4.86,-3.68,30.00,1.00,0.80,0.29,BODY
AB215583588D685E,1.15,-3.90,30.20,1.00,0.80,0.29,BODY
BA5C0E234F2897EE,5.20,-3.87,30.40,1.00,0.80,0.29,BODY
EF833B142C7A6D6C,7.65,-3.57,30.60,1.00,0.80,0.28,BODY
F3FF6B250DAFF239,11.22,-3.54,30.00,1.00,0.80,0.28,BODY
EA31555D060112B6,-14.13,-3.72,30.20,1.00,0.80,0.29,BODY
27EAC5EA8F069FCF,-10.02,-3.52,30.40,1.00,0.80,0.28,BODY
1AB04CF84644CBC2,-5.77,-3.47,30.60,1.00,0.80,0.29,BODY
8DA4115E816E14CF,0.67,-3.46,30.00,1.00,0.80,0.29,BODY
73B0023634F2BA63,3.42,-3.56,30.20,1.00,0.80,0.29,BODY
637E4D2746BCBA5F,7.31,-3.45,30.40,1.00,0.80,0.29,BODY
3C60631EE65F540E,11.21,-3.89,30.60,1.00,0.80,0.29,BODY
6F6BACD6F1152E5A,-14.75,-3.68,30.00,1.00,0.80,0.29,BODY
FA5265A9FB5D4434,-10.21,-3.68,30.20,1.00,0.80,0.29,BODY
E640F014BA36D453,-6.03,-3.44,30.40,1.00,0.80,0.29,BODY
9F8C88C3C2C6B798,-3.12,-3.36,30.60,1.00,0.80,0.28,BODY
C8D122AC52C7CD32,3.36,-3.78,30.00,1.00,0.80,0.29,BODY
6194F6EBDD6BC789,6.55,-3.35,30.20,1.00,0.80,0.29,BODY
85385482DB8260D0,10.65,-3.39,30.40,1.00,0.80,0.29,BODY
A6578835291169EF,-14.88,-3.42,30.60,1.00,0.80,0.29,BODY
30B8C9A1A6858F67,-10.55,-3.45,30.00,1.00,0.80,0.29,BODY
B731853FFAA72098,-5.86,-3.64,30.20,1.00,0.80,0.29,BODY
77FBAC1A54439116,-3.42,-3.45,30.40,1.00,0.80,0.29,BODY
6FD6CD47C3A647EB,3.06,-3.41,30.60,1.00,0.80,0.29,BODY
BCA4ABB2393A3398,6.46,-3.43,30.00,1.00,0.80,0.29,BODY
6EA6DF08EEB4A35B,10.37,-3.68,30.20,1.00,0.80,0.29,BODY
F7377F24EAF8A2C6,18.36,-3.75,30.40,0.72,0.91,1.00,BODY
8EEC94A8D40D8AC6,-11.25,-3.56,30.60,1.00,0.80,0.29,BODY
BA154A05B9C08DCF,-8.18,-3.18,30.00,1.00,0.80,0.29,BODY
399749DACC9531B6,-3.59,-3.69,30.20,1.00,0.80,0.29,BODY
EA974E7288DF9DAA,2.39,-3.65,30.40,1.00,0.80,0.29,BODY
11A89A174A00F91D,6.05,-3.24,30.60,1.00,0.80,0.29,BODY
