ID,X,Y,Z,R,G,B,PART
18819F61E0614ED4,-2.18,-8.51,30.60,0.74,0.75,0.74,BODY
8F31719FF9489862,-1.50,-8.37,30.00,0.52,0.54,0.55,BODY
EE7FC5575DE3FD63,-0.33,-8.70,30.20,0.16,0.17,0.16,BODY
9A14F8F098382771,1.25,-8.38,30.40,0.84,0.81,0.81,BODY
7E558C6419398221,2.44,-8.61,30.60,0.87,0.83,0.82,BODY
8422DBCFF837A760,-4.75,-8.56,30.00,0.67,0.69,0.69,BODY
C8FC81D031BEFC92,-3.14,-8.66,30.20,0.67,0.67,0.67,BODY
1BEDCDC0D4920CD5,-2.23,-8.77,30.40,0.76,0.75,0.74,BODY
CEDCCB0B40F95BE9,-1.32,-8.37,30.60,0.11,0.14,0.13,BODY
83CDA56EA49BF3E1,0.08,-8.83,30.00,0.77,0.77,0.77,BODY
0425FFEB59E63B9D,0.92,-8.63,30.20,0.84,0.82,0.81,BODY
A0962A893F3F237C,2.46,-8.32,30.40,0.87,0.84,0.83,BODY
912C3110790C3F7E,-4.58,-8.57,30.60,0.53,0.53,0.53,BODY
75D55BB4C5B2F424,-3.16,-8.43,30.00,0.67,0.67,0.67,BODY
CC990A9DD3566719,-2.07,-8.59,30.20,0.75,0.74,0.74,BODY
3D00067F745F844B,-1.19,-8.80,30.40,0.16,0.16,0.16,BODY
A81EB17512FCD4BC,0.32,-8.29,30.60,0.81,0.81,0.81,BODY
6AFB7E9FFADD5CCD,1.45,-8.75,30.00,0.83,0.82,0.80,BODY
DE184E7056E91EAF,2.47,-8.75,30.20,0.87,0.84,0.83,BODY
0B32434B1137F8DB,-4.23,-8.25,30.40,0.54,0.55,0.54,BODY
1C443FD1120E7454,-2.96,-8.79,30.60,0.69,0.67,0.69,BODY
B2D705FD2DAB7B96,-2.13,-8.69,30.00,0.76,0.75,0.74,BODY
69114E21EF242649,-1.03,-8.80,30.20,0.16,0.16,0.16,BODY
9D944B262F83F94B,0.43,-8.64,30.40,0.84,0.83,0.81,BODY
2CA390A631128C4A,1.22,-8.74,30.60,0.83,0.82,0.80,BODY
D01BA99A7EC64179,2.29,-8.61,30.00,0.87,0.83,0.82,BODY
52316A0136DE41B8,-4.30,-8.16,30.20,0.56,0.56,0.56,BODY
C2C802EFD342F548,-3.11,-8.71,30.40,0.70,0.69,0.70,BODY
04D303E7288A015F,-1.75,-8.67,30.60,0.76,0.75,0.74,BODY
9463F9C72619AA90,-0.56,-8.41,30.00,0.19,0.20,0.19,BODY
DE8FDBD932489C9C,0.49,-8.44,30.20,0.85,0.83,0.82,BODY
07C13951713116AE,1.31,-8.62,30.40,0.84,0.83,0.81,BODY
7F8718CFEA968704,2.76,-8.29,30.60,0.87,0.83,0.82,BODY
20DFE0F83D863ED4,-4.24,-8.37,30.00,0.56,0.56,0.56,BODY
F50997A2CCCCB27A,-3.29,-8.22,30.20,0.69,0.69,0.69,BODY
2BB9AACECD3F090B,-1.74,-8.58,30.40,0.75,0.75,0.75,BODY
BB32DA2B861390A9,-0.60,-8.18,30.60,0.22,0.22,0.22,BODY
E208CE61F15E6B8F,0.30,-8.11,30.00,0.87,0.84,0.83,BODY
58B93606EA5A73CD,1.23,-8.54,30.20,0.85,0.83,0.80,BODY
A0D414C19F9000C3,2.36,-8.50,30.40,0.86,0.82,0.80,BODY
4F02A536FAE52849,-4.02,-8.13,30.60,0.58,0.59,0.58,BODY
44AC002838BE36CF,-2.62,-8.15,30.00,0.71,0.71,0.71,BODY
3F1E3B1C33B6A5A1,-1.57,-8.51,30.20,0.75,0.76,0.75,BODY
A82EC973E0399E1D,-0.46,-8.20,30.40,0.19,0.22,0.22,BODY
5FE10809EE672851,0.32,-8.48,30.60,0.87,0.84,0.83,BODY
2F879E4FA832C837,1.55,-8.12,30.00,0.78,0.76,0.74,BODY
253DE0DF68F0C09E,2.56,-8.17,30.20,0.86,0.82,0.80,BODY
BED5CB73D889C0A0,-3.68,-8.17,30.40,0.60,0.60,0.60,BODY
ACD029D9CEFDACE1,-2.74,-8.28,30.60,0.73,0.71,0.71,BODY
7011ECB31D3BCAFE,-1.37,-8.20,30.00,0.78,0.76,0.74,BODY
C85537A4C5015CAA,-0.39,-8.28,30.20,0.30,0.31,0.31,BODY
FE1B40D48C09385B,0.37,-8.02,30.40,0.87,0.85,0.84,BODY
DA8876CBEC1BB9A8,2.01,-8.42,30.60,0.82,0.80,0.78,BODY
E8A64F07878FA722,2.66,-8.25,30.00,0.85,0.81,0.80,BODY
CEA75A1009152778,-3.87,-7.97,30.20,0.64,0.64,0.64,BODY
BBE7B83320CDF510,-2.51,-8.36,30.40,0.73,0.72,0.73,BODY
F25A8727C326B47F,-1.28,-8.31,30.60,0.73,0.72,0.72,BODY
85FF3E8D95A92810,-0.34,-8.43,30.00,0.24,0.24,0.25,BODY
A4C808C0C82D09F0,0.64,-8.41,30.20,0.87,0.84,0.84,BODY
CD36EA752CE8A01B,2.11,-8.10,30.40,0.83,0.80,0.78,BODY
12D404D36952733C,3.16,-7.96,30.60,0.87,0.86,0.83,BODY
168D887760B7DCF4,-3.42,-8.12,30.00,0.65,0.64,0.65,BODY
CA49277ADC6C289B,-2.61,-7.99,30.20,0.73,0.73,0.73,BODY
2BDA4107C7FAB0B0,-1.37,-7.99,30.40,0.72,0.72,0.71,BODY
993F03085FDA62F9,-0.41,-8.37,30.60,0.27,0.28,0.27,BODY
0576138C2107C3E5,0.68,-7.91,30.00,0.84,0.84,0.84,BODY
6B20BF0BBA07FAD7,2.27,-8.12,30.20,0.84,0.80,0.78,BODY
5D3041AF97DCB715,3.27,-8.11,30.40,0.93,0.96,0.95,BODY
DB9B4BFCA815837E,-3.26,-8.23,30.60,0.68,0.67,0.68,BODY
CA8C59DD2E050AFE,-2.28,-7.93,30.00,0.75,0.74,0.74,BODY
672FC6937CC68E57,-1.35,-7.87,30.20,0.47,0.49,0.47,BODY
AB225B4D275BD1A1,-0.37,-8.43,30.40,0.19,0.20,0.19,BODY
7431A8E65A411953,1.25,-8.27,30.60,0.85,0.84,0.82,BODY
6F351FAC2D28CF3C,2.39,-8.45,30.00,0.83,0.78,0.76,BODY
214461D525C62402,-4.30,-8.03,30.20,0.52,0.53,0.52,BODY
0F015B95C16EAFDE,-3.08,-8.01,30.40,0.69,0.67,0.69,BODY
27400DD41149A551,-2.01,-8.05,30.60,0.76,0.75,0.75,BODY
632039DA827802EC,-0.91,-8.24,30.00,0.13,0.13,0.13,BODY
7B755DC179B1DFB6,0.35,-8.21,30.20,0.84,0.83,0.84,BODY
CFAFFBC1D8A01859,1.39,-8.24,30.40,0.86,0.85,0.83,BODY
CAC4A82343CCAF0F,2.02,-7.96,30.60,0.82,0.78,0.76,BODY
03CD1F9E77E1CD83,-4.30,-8.11,30.00,0.55,0.56,0.55,BODY
C616619811276A12,-2.88,-8.08,30.20,0.71,0.69,0.70,BODY
CCF63D58B1058961,-2.10,-8.32,30.40,0.78,0.76,0.75,BODY
EA1FBBFA3EC01B9D,-0.66,-8.21,30.60,0.16,0.16,0.17,BODY
B05DFAD49956448C,0.46,-8.23,30.00,0.86,0.85,0.84,BODY
4DC964C32B0DF5A9,1.18,-8.19,30.20,0.86,0.84,0.83,BODY
D9DE69F07AA7B640,2.62,-8.02,30.40,0.80,0.77,0.75,BODY
E20583FBF572C4D9,-3.98,-7.73,30.60,0.58,0.58,0.58,BODY
B84D0F6B27D6A953,-2.75,-7.86,30.00,0.72,0.70,0.71,BODY
030B3D0CC9C0D2E9,-1.82,-8.01,30.20,0.78,0.78,0.78,BODY
5C0C6FE23BD38C5E,-0.96,-7.73,30.40,0.22,0.21,0.22,BODY
5A61D2FAEF454EEE,0.30,-7.78,30.60,0.85,0.85,0.85,BODY
961C4034938F50C1,1.34,-7.71,30.00,0.87,0.84,0.83,BODY
D99CBA39ED94938A,2.69,-7.93,30.20,0.81,0.78,0.78,BODY
08D34DF190A307B3,-3.73,-7.80,30.40,0.61,0.62,0.61,BODY
513E4A07CFAB544A,-3.02,-7.80,30.60,0.74,0.72,0.73,BODY
3B5A94A2810CD349,-1.90,-8.10,30.00,0.78,0.77,0.76,BODY
9F1C3516D820A056,-0.79,-7.91,30.20,0.21,0.21,0.21,BODY
FF14B76589FB30A5,0.84,-8.08,30.40,0.87,0.86,0.85,BODY
72FD535CD8C867FF,1.58,-7.83,30.60,0.78,0.75,0.74,BODY
72127BFDBA826033,3.07,-8.21,30.00,0.70,0.91,0.91,BODY
C99E48A5AE798BBF,-3.89,-8.09,30.20,0.65,0.65,0.65,BODY
E6C4C09029EA3220,-2.61,-7.60,30.40,0.74,0.75,0.74,BODY
3229AB0F90FDAFF8,-1.67,-7.92,30.60,0.78,0.78,0.78,BODY
3A38C5F52BE2BCA0,-0.47,-7.90,30.00,0.19,0.19,0.19,BODY
68F5B35C97C0EB80,1.01,-8.00,30.20,0.87,0.85,0.85,BODY
F69DFD606F6EEFCA,1.83,-7.87,30.40,0.78,0.73,0.71,BODY
2E5C6CFA8A468305,-4.54,-8.13,30.60,0.52,0.53,0.52,BODY
909DEF22B478F0D7,-3.17,-7.72,30.00,0.70,0.69,0.70,BODY
9F7F08D07A01971C,-2.15,-7.90,30.20,0.75,0.74,0.74,BODY
2874CB27BC4425E3,-0.83,-8.15,30.40,0.74,0.73,0.71,BODY
5433A7AF8F255352,-0.01,-8.04,30.60,0.84,0.84,0.84,BODY
552F4C4BAD35DEEC,1.35,-7.64,30.00,0.85,0.85,0.85,BODY
03365D7FE6807B4D,2.31,-7.71,30.20,0.80,0.77,0.76,BODY
3C8C0C5186D8F134,-4.20,-7.72,30.40,0.58,0.57,0.58,BODY
D1C587B8D92C8B9C,-3.05,-7.78,30.60,0.72,0.71,0.72,BODY
34833B1C2E645F99,-1.81,-7.92,30.00,0.76,0.76,0.76,BODY
6B1311FAB750C3ED,-0.82,-8.07,30.20,0.16,0.16,0.16,BODY
ACEF6F840D8DC18D,0.11,-8.08,30.40,0.87,0.86,0.85,BODY
63AF85A802DBEA51,1.54,-7.56,30.60,0.87,0.85,0.84,BODY
6E29F8D600A00E30,2.50,-8.08,30.00,0.73,0.83,0.78,BODY
D826B96446D3C955,-4.03,-7.95,30.20,0.65,0.64,0.65,BODY
C175CE39206E5A60,-2.93,-7.67,30.40,0.74,0.73,0.74,BODY
F4F47CACAF09E50A,-1.33,-7.84,30.60,0.78,0.77,0.76,BODY
C4A4C94147400356,-0.67,-7.59,30.00,0.43,0.43,0.43,BODY
A08D290AFB5C44B4,0.51,-8.04,30.20,0.87,0.87,0.86,BODY
18CD0F85D9CFE1BB,1.79,-7.82,30.40,0.74,0.73,0.71,BODY
1ED4AC41AB79F9E8,-4.55,-7.63,30.60,0.55,0.56,0.55,BODY
B1D2FC9EDA3076B8,-3.04,-7.80,30.00,0.71,0.70,0.71,BODY
9928A852CFC6482D,-2.32,-7.63,30.20,0.76,0.75,0.74,BODY
FED10354E5D62919,-1.19,-7.81,30.40,0.74,0.75,0.74,BODY
5A23676EF297EF64,-0.18,-7.95,30.60,0.85,0.85,0.84,BODY
668C652B54969171,1.28,-7.45,30.00,0.87,0.85,0.84,BODY
FCA719D044AA0BDF,2.12,-7.69,30.20,0.72,0.84,0.86,BODY
4B8008C6DD38FE61,-3.78,-7.41,30.40,0.65,0.64,0.65,BODY
200D28CA2F5E88EA,-2.80,-7.49,30.60,0.73,0.72,0.73,BODY
3EA8D20B4D6D8D4D,-1.40,-7.70,30.00,0.78,0.78,0.78,BODY
FC8D64B9F23CDC2D,-0.34,-7.91,30.20,0.78,0.78,0.78,BODY
70BDB7B8E3C22AED,0.57,-7.54,30.40,0.87,0.86,0.85,BODY
79FB075E0A52BE40,1.99,-7.50,30.60,0.84,0.92,0.91,BODY
0AD5F7D74711FA99,-4.16,-7.52,30.00,0.59,0.59,0.59,BODY
C4E2ABBDCF7C474E,-2.95,-7.76,30.20,0.72,0.72,0.72,BODY
31888CA5C312FEF9,-1.94,-7.46,30.40,0.76,0.75,0.76,BODY
703B652DD102D2E0,-0.55,-7.70,30.60,0.78,0.76,0.74,BODY
14751E5F5EA3F5E0,0.38,-7.50,30.00,0.87,0.86,0.87,BODY
BA4660F24B54523A,1.66,-7.37,30.20,0.85,0.85,0.85,BODY
5E42CAA390EBE4FA,-3.87,-7.65,30.40,0.60,0.60,0.60,BODY
FAE6446A69DD3E42,-2.70,-7.77,30.60,0.73,0.72,0.73,BODY
9880C23B76DA5A5B,-1.77,-7.59,30.00,0.78,0.76,0.78,BODY
A4E0055A90840615,-1.00,-7.44,30.20,0.80,0.80,0.78,BODY
CEC9AC49ECB4BC4C,0.34,-7.80,30.40,0.87,0.87,0.87,BODY
EF530D9C80C0E632,1.40,-7.45,30.60,0.85,0.85,0.85,BODY
98FB615A14255BCD,-4.03,-7.23,30.00,0.61,0.60,0.61,BODY
3D71AB5C61D0ECC5,-3.01,-7.60,30.20,0.74,0.73,0.74,BODY
6C9B6E6F506CB0EE,-1.52,-7.43,30.40,0.76,0.75,0.76,BODY
D85B0E886A896C49,-0.55,-7.34,30.60,0.78,0.79,0.78,BODY
5414446C5F1FAC1D,0.38,-7.63,30.00,0.87,0.86,0.87,BODY
794A5F97B03C48E4,1.76,-7.35,30.20,0.85,0.85,0.83,BODY
6B29C4DDA5120152,-3.90,-7.74,30.40,0.65,0.65,0.65,BODY
1898948FE32A70EA,-2.48,-7.72,30.60,0.74,0.73,0.74,BODY
819AEDAFE9A507ED,-1.85,-7.22,30.00,0.78,0.76,0.75,BODY
8E5230AF0AA91E3D,-0.27,-7.46,30.20,0.82,0.81,0.82,BODY
4A38F30B4270647F,0.88,-7.47,30.40,0.87,0.87,0.87,BODY
458CF634A068F660,1.69,-7.25,30.60,0.91,0.94,0.94,BODY
79A5B0386BE91AFA,-3.62,-7.11,30.00,0.67,0.66,0.67,BODY
FA0EB75A4A0F0C1C,-2.34,-7.34,30.20,0.72,0.71,0.72,BODY
789983E55BF37F50,-1.43,-7.65,30.40,0.78,0.77,0.75,BODY
D78CBFA4B00BC711,-0.18,-7.44,30.60,0.85,0.84,0.84,BODY
B4C400893A513FE0,0.58,-7.55,30.00,0.88,0.87,0.86,BODY
4039DFF236686473,-4.85,-7.59,30.20,0.48,0.51,0.52,BODY
67107221F9B9BA83,-3.57,-7.29,30.40,0.69,0.67,0.69,BODY
CC76ADA6C1D4BA74,-2.36,-7.08,30.60,0.71,0.71,0.71,BODY
ABEEB6A8821439F3,-1.17,-7.45,30.00,0.81,0.80,0.78,BODY
DB4AC0BAB2A75EF3,0.07,-7.31,30.20,0.85,0.85,0.85,BODY
89108334439C3AE5,0.73,-7.60,30.40,0.87,0.87,0.86,BODY
BBC234F31C11A5E7,-4.30,-7.52,30.60,0.55,0.54,0.55,BODY
5422508ECDEA5FE1,-3.59,-7.41,30.00,0.71,0.70,0.71,BODY
78A39A50777A195D,-2.55,-7.12,30.20,0.68,0.69,0.68,BODY
1B6B281A2432BA96,-1.40,-7.04,30.40,0.81,0.80,0.78,BODY
88CD6941FB6BC800,-0.06,-7.18,30.60,0.87,0.86,0.85,BODY
27863D9E337DB6BA,1.09,-7.02,30.00,0.87,0.87,0.87,BODY
A25AAF518639F090,-4.55,-7.21,30.20,0.56,0.56,0.56,BODY
33F154A7122A4364,-3.29,-7.41,30.40,0.71,0.71,0.71,BODY
11A8F4BD95C7E806,-2.20,-6.97,30.60,0.65,0.65,0.65,BODY
E2356F5B6910C366,-0.89,-7.55,30.00,0.82,0.80,0.81,BODY
012EABFFF8BC5819,0.35,-7.42,30.20,0.87,0.86,0.85,BODY
6991219EC9929793,1.27,-7.48,30.40,0.87,0.87,0.86,BODY
655CA007269F1592,-4.44,-6.91,30.60,0.57,0.56,0.57,BODY
00A49061B30D57BD,-3.15,-7.07,30.00,0.72,0.72,0.72,BODY
A2A9D72EC5EBA790,-2.13,-7.08,30.20,0.61,0.60,0.61,BODY
3097D0DE6668EA9A,-1.18,-7.01,30.40,0.82,0.82,0.82,BODY
602F428E3EDDF5CD,0.01,-6.94,30.60,0.88,0.87,0.87,BODY
86718FCD516B64F9,1.22,-7.12,30.00,0.87,0.87,0.86,BODY
2FD9CC129FAC7197,-4.43,-7.32,30.20,0.58,0.59,0.58,BODY
53C0263D87252EC6,-3.06,-6.93,30.40,0.73,0.73,0.73,BODY
DD17727D9DD8A87D,-1.75,-7.02,30.60,0.09,0.11,0.13,BODY
297581082BCA111E,-0.62,-7.09,30.00,0.84,0.83,0.82,BODY
352B390FDC185F74,0.49,-7.08,30.20,0.88,0.87,0.87,BODY
1AAB90EE17DBEE86,1.27,-7.04,30.40,0.86,0.86,0.86,BODY
708A76AB98931F26,-4.22,-6.86,30.60,0.59,0.59,0.59,BODY
068E161EFF778354,-2.86,-7.17,30.00,0.71,0.73,0.71,BODY
02B597F94C7EE1D2,-2.10,-7.11,30.20,0.09,0.11,0.13,BODY
1E11639B0BF57C6A,-0.70,-7.12,30.40,0.84,0.83,0.82,BODY
D1B1EFBB7E33A8F3,0.37,-6.95,30.60,0.88,0.87,0.87,BODY
DFE5AD674D0F506D,1.54,-7.17,30.00,0.85,0.85,0.85,BODY
CF8CD6908032764B,-4.08,-6.94,30.20,0.62,0.61,0.62,BODY
8FA6B7003187C80C,-2.56,-7.11,30.40,0.68,0.67,0.68,BODY
BF40AE03B522C392,-1.93,-7.05,30.60,0.14,0.14,0.15,BODY
6E9BEC56C867ADB3,-0.61,-6.92,30.00,0.85,0.85,0.84,BODY
13F7B09762D60100,0.90,-7.32,30.20,0.88,0.87,0.87,BODY
9A1F04E3D4C2A58B,1.69,-7.20,30.40,0.85,0.85,0.84,BODY
5DCF7A3D6634B4BE,-3.54,-7.00,30.60,0.65,0.66,0.65,BODY
086ABE1DD35776BE,-2.39,-7.29,30.00,0.67,0.67,0.67,BODY
637F7385E007C9A8,-1.40,-7.20,30.20,0.14,0.15,0.14,BODY
590E56D5137E2F11,-0.31,-6.71,30.40,0.85,0.85,0.85,BODY
20988028758780B6,0.60,-6.84,30.60,0.88,0.87,0.87,BODY
7D5B557E7DA1C44E,1.59,-6.86,30.00,0.97,0.97,0.97,BODY
BBA17D9A713BB1EC,-3.59,-6.72,30.20,0.68,0.68,0.68,BODY
5194F84D44206A9F,-2.48,-6.89,30.40,0.62,0.64,0.65,BODY
E814BDF0E1AA5C83,-1.33,-7.04,30.60,0.13,0.13,0.13,BODY
523CDF976A4B582A,-0.01,-7.09,30.00,0.86,0.85,0.86,BODY
A4E9F21A90362724,1.00,-7.16,30.20,0.88,0.87,0.87,BODY
99A11D6E74335425,-4.53,-6.90,30.40,0.52,0.53,0.52,BODY
E9DB830D02721870,-3.28,-6.68,30.60,0.71,0.70,0.71,BODY
B9F33F21A1623CF3,-2.31,-6.96,30.00,0.61,0.60,0.61,BODY
C28D24F08B309E36,-1.12,-7.08,30.20,0.47,0.47,0.47,BODY
F9F86E6FEE9801CE,-0.12,-7.06,30.40,0.87,0.86,0.85,BODY
33B3CB042DB07E46,1.26,-7.11,30.60,0.87,0.87,0.87,BODY
EB2151F6C35C036A,-4.30,-6.75,30.00,0.56,0.56,0.56,BODY
9E3E9C548CD64D2A,-3.12,-7.04,30.20,0.73,0.72,0.73,BODY
4FDF9989FE7EDB7A,-2.35,-6.74,30.40,0.08,0.09,0.09,BODY
A334EA1C78DF264E,-0.80,-6.98,30.60,0.78,0.78,0.78,BODY
16C61B465749044E,-0.04,-6.82,30.00,0.87,0.87,0.86,BODY
698F3C1544C3B3D7,1.39,-7.05,30.20,0.87,0.87,0.87,BODY
AD17D84034AF17BB,-4.33,-6.57,30.40,0.58,0.59,0.58,BODY
94570E66871A3E8B,-2.89,-6.95,30.60,0.73,0.72,0.73,BODY
CBFF1B46F793DD12,-1.80,-6.85,30.00,0.16,0.17,0.19,BODY
CE999D3B95E3E37A,-0.81,-6.59,30.20,0.81,0.81,0.81,BODY
1FCC4E5A0F7DB5DF,0.17,-6.86,30.40,0.88,0.87,0.87,BODY
2FD42C83634E7E85,1.59,-6.61,30.60,0.88,0.87,0.87,BODY
B0E54A19DA45CD30,-3.92,-6.98,30.00,0.58,0.60,0.60,BODY
E689D15EC40523D0,-3.08,-6.82,30.20,0.71,0.71,0.71,BODY
500C31D27DBBD1B8,-2.01,-6.95,30.40,0.16,0.17,0.19,BODY
E41D5C69A5061B2E,-0.80,-6.78,30.60,0.84,0.83,0.83,BODY
E31577C2FCA9CB31,0.48,-7.03,30.00,0.88,0.87,0.87,BODY
B11AB83EE2A8C79D,1.32,-6.97,30.20,0.87,0.86,0.86,BODY
EB5A195FB5CA645E,-3.70,-6.79,30.40,0.62,0.62,0.62,BODY
900ACEF7FB94D7F5,-2.76,-6.76,30.60,0.69,0.68,0.69,BODY
AFCFE2B27EF8968A,-1.98,-6.67,30.00,0.26,0.27,0.29,BODY
4843476001BB4B6A,-0.82,-6.69,30.20,0.85,0.85,0.84,BODY
44B347BBEC72379B,0.74,-6.87,30.40,0.88,0.87,0.87,BODY
2AD9F51D2394A854,1.71,-6.70,30.60,0.87,0.85,0.86,BODY
E50A8F0ABECFEFB0,-3.59,-6.78,30.00,0.65,0.65,0.65,BODY
E77686A555C122C3,-2.87,-6.81,30.20,0.68,0.67,0.68,BODY
92BD3B5CB8401F28,-1.36,-6.42,30.40,0.19,0.20,0.21,BODY
5840F95D3BA087C0,-0.16,-6.68,30.60,0.86,0.85,0.84,BODY
82CFC4D651D3242B,0.94,-6.79,30.00,0.89,0.88,0.89,BODY
CEEBF6130598AEC6,1.74,-6.53,30.20,0.91,0.91,0.87,BODY
091BF487C18E9D16,-3.84,-6.32,30.40,0.71,0.70,0.71,BODY
B1A8C0964DF4F34C,-2.58,-6.37,30.60,0.58,0.59,0.61,BODY
500FEE557A29D935,-1.42,-6.42,30.00,0.32,0.34,0.35,BODY
44940169FE95BE08,-0.39,-6.49,30.20,0.87,0.87,0.86,BODY
575404774F44819D,1.08,-6.44,30.40,0.88,0.87,0.88,BODY
1024E859F8A99BA7,-4.54,-6.65,30.60,0.55,0.56,0.55,BODY
4636F24C999E0943,-3.67,-6.27,30.00,0.73,0.72,0.73,BODY
F7BCF21ECE3FD30E,-2.38,-6.59,30.20,0.09,0.11,0.13,BODY
533D8CE4FBDE7F70,-1.17,-6.40,30.40,0.18,0.19,0.20,BODY
334DDFC81ADE47C5,-0.25,-6.52,30.60,0.87,0.86,0.85,BODY
0C1D63E1D01490CF,1.20,-6.59,30.00,0.88,0.87,0.88,BODY
131A6C0325439DA3,-4.48,-6.39,30.20,0.57,0.59,0.60,BODY
A51DADAF35EC7B28,-3.21,-6.33,30.40,0.74,0.75,0.74,BODY
10A81A798D6976B5,-2.34,-6.45,30.60,0.15,0.16,0.17,BODY
0D7C7C65EB7A4991,-1.14,-6.29,30.00,0.64,0.62,0.62,BODY
E7557ABD1ECC55CC,-0.02,-6.31,30.20,0.87,0.87,0.86,BODY
F08CBE509818565F,1.25,-6.58,30.40,0.88,0.87,0.87,BODY
6F9DF0670CAA8326,-4.02,-6.70,30.60,0.58,0.60,0.60,BODY
83FD4A712AFA1E19,-3.10,-6.28,30.00,0.74,0.73,0.74,BODY
6B652E630972142D,-1.89,-6.33,30.20,0.19,0.19,0.19,BODY
58FFD07D80448148,-0.81,-6.16,30.40,0.85,0.83,0.82,BODY
058F14C71BE32E1A,0.60,-6.75,30.60,0.88,0.87,0.88,BODY
B03AF03904015724,1.59,-6.70,30.00,0.87,0.87,0.87,BODY
ACCB9C7467341C84,-4.00,-6.63,30.20,0.62,0.62,0.64,BODY
39D87CB0A2E9D5F3,-2.91,-6.15,30.40,0.70,0.70,0.70,BODY
FECFE445AE74FA1C,-1.92,-6.58,30.60,0.26,0.27,0.26,BODY
93D9893D3980A40C,-0.56,-6.50,30.00,0.86,0.85,0.84,BODY
4DB5E8E10D77F9BB,0.84,-6.49,30.20,0.88,0.87,0.88,BODY
D1117F809C965C25,1.61,-6.64,30.40,0.87,0.87,0.87,BODY
14A178D93A991ABD,-3.72,-6.49,30.60,0.69,0.68,0.69,BODY
49A3BA1CBFCB0916,-2.84,-6.23,30.00,0.67,0.67,0.67,BODY
B3DC79EE51DD0AFC,-1.22,-6.32,30.20,0.19,0.19,0.19,BODY
541E30E1FD15D6B1,-0.48,-6.42,30.40,0.87,0.85,0.85,BODY
DC0CDB14D138614C,1.05,-6.36,30.60,0.87,0.88,0.88,BODY
63F8AD4951FB9BAF,-4.69,-6.44,30.00,0.58,0.57,0.55,BODY
046636567E4BEDA1,-3.63,-6.38,30.20,0.73,0.72,0.73,BODY
F14CB071573C82FF,-2.08,-6.13,30.40,0.16,0.16,0.16,BODY
426FC6FA7504C9C1,-1.33,-6.48,30.60,0.28,0.28,0.28,BODY
69B45F1024B40305,-0.16,-6.31,30.00,0.88,0.87,0.87,BODY
29C7F877EA1C63D7,1.13,-6.31,30.20,0.88,0.88,0.88,BODY
91582E2156B83C33,-4.33,-5.96,30.40,0.59,0.59,0.59,BODY
C47B7D547F7C796D,-3.02,-6.00,30.60,0.76,0.75,0.74,BODY
818B8414F41D8C78,-1.80,-6.41,30.00,0.20,0.21,0.22,BODY
2EA836EF4176EA5F,-1.14,-5.99,30.20,0.84,0.83,0.81,BODY
E9EA091DFBDC03B9,0.22,-6.48,30.40,0.88,0.87,0.87,BODY
8A99ED6B04AF2F56,1.56,-6.23,30.60,0.87,0.86,0.87,BODY
F9EF691F8C428453,-4.12,-6.28,30.00,0.64,0.64,0.64,BODY
D153795BCCC38AFB,-2.55,-5.91,30.20,0.74,0.75,0.74,BODY
3B9E3EFCCCEECC0E,-1.68,-5.95,30.40,0.19,0.19,0.19,BODY
04E577A94EE6594F,-0.27,-6.37,30.60,0.85,0.85,0.85,BODY
5D08730BC29149A8,0.47,-6.32,30.00,0.88,0.88,0.88,BODY
839AE758769DF137,1.77,-5.98,30.20,0.88,0.89,0.88,BODY
5F5D08CDDB31CE18,-3.83,-6.26,30.40,0.71,0.70,0.71,BODY
5ADAE032EB0C81DA,-2.46,-6.16,30.60,0.68,0.67,0.68,BODY
B435BD7086DD0129,-1.47,-6.39,30.00,0.24,0.25,0.25,BODY
09031D29A47558F9,-0.06,-6.07,30.20,0.87,0.85,0.85,BODY
EC0665FF427A86C6,1.07,-6.40,30.40,0.88,0.88,0.88,BODY
CACCABC6E28907D2,-4.35,-5.91,30.60,0.62,0.63,0.64,BODY
956391424E2ADD30,-3.03,-6.04,30.00,0.74,0.74,0.73,BODY
E69AD056BEC06DB1,-1.97,-6.34,30.20,0.13,0.13,0.14,BODY
802E96FE65AA59F1,-0.96,-6.07,30.40,0.20,0.20,0.21,BODY
2ACFADC8B72EE1B3,0.25,-6.14,30.60,0.88,0.87,0.87,BODY
7D5C323702BF4F76,1.46,-5.94,30.00,0.88,0.87,0.87,BODY
5DADC0A7461E617C,-4.30,-5.84,30.20,0.60,0.60,0.60,BODY
79AA2C459562EFA8,-3.15,-6.24,30.40,0.76,0.76,0.76,BODY
B45B42DA5C3AAD7B,-1.98,-6.18,30.60,0.19,0.19,0.19,BODY
A52C31223C2B02B1,-0.58,-6.17,30.00,0.86,0.85,0.83,BODY
8301DE5E2C8DFF38,0.20,-6.10,30.20,0.87,0.87,0.87,BODY
2C1886FEB9251296,1.82,-6.01,30.40,0.86,0.86,0.86,BODY
08B4122C47BF0847,-3.65,-5.74,30.60,0.69,0.67,0.67,BODY
4A8A7847051A3934,-2.90,-6.24,30.00,0.71,0.71,0.71,BODY
2E9A45CE8324D47F,-1.51,-6.28,30.20,0.16,0.17,0.16,BODY
D75D1F00FF0AC9FD,-0.22,-6.13,30.40,0.86,0.86,0.86,BODY
B6998A7ACA5A297B,0.67,-6.12,30.60,0.87,0.88,0.87,BODY
